RegionID,SizeRank,City,State,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024
394586,498,Faribault,MN,318353.6614,318996.1349,320133.4794,321560.3157,323014.7396,324626.614,326004.4775,327046.2073,328439.7568,329254.9257,329835.525,329447.0846,329368.2842,329834.0209,331653.5382,333512.9617,334685.3111,334798.2896,334905.6163,334979.3864,335608.8423,337009.0464
395021,499,Richmond,IN,143259.0165,143632.5824,143946.2923,144252.8071,144780.3219,145847.5351,146864.0411,147305.9979,147811.2243,148304.1541,148575.165,148268.6407,148073.9696,149020.1741,150985.457,153095.6155,154673.8618,155301.1127,155516.1761,155738.9094,156117.9654,156796.2707
394829,500,Marquette,MI,209041.6872,208471.8812,208882.363,210267.2486,212511.1735,214941.3606,216937.5713,218089.0508,218314.6921,218124.1022,217832.8649,217540.1098,217491.9831,217864.9127,219050.13,220522.82,221787.3069,222461.9645,223016.755,223808.9478,224873.4711,226024.2312
394922,501,North,NC,213431.9413,212680.2065,212834.3617,214535.9133,217154.109,219323.0502,220722.7828,221860.369,222574.8003,222717.2615,221972.8799,220437.996,218080.8118,216498.6932,216963.3035,219942.0066,223867.4099,227211.3188,229189.1429,229922.953,229831.6334,229991.2212
394885,502,Mount,MI,192237.0851,193168.6783,194716.1326,196308.7695,198374.2199,199334.1747,198402.5793,197659.4435,196818.8629,195929.2248,195392.2472,194933.3708,195032.793,195683.9729,197741.5217,200383.3001,201695.7981,202570.1515,203006.7265,203156.7245,202645.7566,202328.3613
395024,503,Rio,TX,125365.0536,121937.3632,121946.5375,122425.1826,121455.5372,119250.0879,117976.7001,118668.6588,119474.9655,120049.9932,120797.7888,120978.895,119853.1769,118506.7879,118165.2087,118734.8911,119298.5522,118874.5213,117921.2782,117872.4215,118275.6268,118507.0875
394827,504,Marion,OH,150110.9867,149638.7423,150397.1991,152402.7111,155141.597,158145.1281,160499.984,161549.7184,161624.9702,161329.501,161231.1283,161032.0134,160872.2767,161384.6894,162995.4852,165237.5718,167376.3748,168637.7811,169249.5179,169323.4695,169363.8801,169665.3113
394360,505,Baraboo,WI,291040.6742,293176.3662,296527.6456,299561.991,303167.2927,305030.2604,305329.4968,305577.9714,305692.7957,305244.5267,304341.2325,303314.5802,302898.6574,303728.3285,306596.1921,310557.6246,312776.3309,314114.2001,314342.7409,314553.7809,314436.1048,314786.9645
395016,506,Red,CA,315994.4982,311608.0307,309163.5032,308960.1288,310444.7978,311714.4849,312522.0682,313393.2349,314389.3851,314735.2722,314565.7769,313463.5135,312698.8741,312655.5121,313380.2182,314559.0655,315665.7854,316527.9482,316401.5812,315615.0112,314399.0684,313824.0447
394825,507,Marinette,WI,160511.7915,161849.1612,164260.6333,166954.1974,169708.1742,171566.8035,172667.3484,173483.9766,174396.4074,174920.4507,174688.6491,173951.8467,172740.4038,172499.1792,173360.9253,175633.3841,177242.4608,178603.3829,179138.5846,180047.043,180668.1563,181687.4235
395040,509,Roswell,NM,154316.2906,154016.3572,152786.7457,152556.1435,151947.1551,150383.1729,147720.9533,145470.5967,143863.4741,142467.4697,141460.9147,140735.0449,140011.6215,139861.1602,141122.4514,143658.2015,145891.3673,147066.3677,147360.3466,147847.4434,148088.7419,148539.3563
395092,510,Shelton,WA,441514.0614,438202.3078,436923.8625,437461.3547,438759.0481,440529.7231,441922.5461,443275.1694,444384.7099,445271.3563,445931.7039,446786.6998,447966.0177,449369.4143,451161.3322,453282.286,455265.3379,456292.8789,455956.8254,455967.4661,456374.3561,457857.1637
394540,511,Dublin,GA,151020.0734,150722.9288,151065.1776,152177.2034,153608.6635,154753.6148,155208.4311,154767.3178,154023.1147,153264.9874,153254.5856,153577.7769,153894.3951,154339.0183,155714.1106,157627.9912,159247.3509,159807.4096,159881.3469,159905.4048,159680.219,159653.2147
394899,512,Nacogdoches,TX,220745.7792,220669.2042,221122.1373,222330.6669,223919.1792,225429.2728,226557.5702,227475.3073,227659.4307,227391.091,226860.9694,226020.3169,225348.0482,225240.7044,225385.2613,225848.388,225010.7152,224289.4515,223482.8792,223182.6314,222836.321,223083.1148
395105,513,Somerset,KY,190408.6893,189339.928,190326.2392,193512.9225,198179.5539,201566.7434,202074.0435,199121.3081,195588.2473,193239.0233,192427.8119,191457.1621,190230.0378,190028.9045,191251.9997,193832.3287,195457.335,195684.0172,194233.6054,192578.8919,190179.6193,189301.3818
394496,514,Coos,OR,339536.3806,338561.8186,338750.3081,340427.3108,342820.3118,345596.8153,347757.8982,349340.1985,349614.2295,349180.6707,348316.6507,347457.6979,346189.1605,345246.979,344830.6296,345359.3483,345776.3612,346340.8617,346707.2652,347219.2663,347398.1469,347407.3251
394600,515,Forest,NC,196554.7851,194157.9998,193222.9967,193646.1071,194713.194,195689.3605,196431.4122,197212.4465,198522.1804,199474.4084,200605.2848,200510.8263,199997.5991,199679.7212,200954.2095,203944.7023,207424.8673,209813.3282,210426.3651,210065.7531,208877.8917,207707.0226
394836,516,Martinsville,VA,118419.989,119844.8909,121991.7675,123952.718,126022.8891,126263.3248,125318.1548,123849.3494,123300.7188,123189.7462,123520.327,123409.6085,122982.1867,122737.4395,123596.6984,125762.9877,127782.689,129365.3061,129777.7662,130447.9254,130373.9398,130273.1454
395020,517,Rexburg,ID,422855.6732,418589.1733,415936.2947,414786.3991,414755.9603,414964.4109,414286.2113,413149.1169,412037.9517,411011.3946,409670.426,408196.6076,407249.6127,407525.7885,408743.1758,410036.4174,410679.7996,410625.8164,411065.6447,412443.6317,414038.3448,415442.4708
394787,518,Lewiston,ID,343065.5839,342883.2534,343525.2649,344910.2615,346537.6891,348351.9668,349789.9291,350809.7698,351901.711,352323.9354,352279.6672,351437.7954,351061.9807,351662.4184,353296.0948,354918.1889,355801.3213,356291.5802,356405.0068,356494.0544,356602.7612,357421.4896
394759,519,Laconia,NH,429695.7311,430122.6437,430909.0962,433552.0447,436876.0926,441702.043,447207.3745,453085.757,458341.6079,462256.8279,464220.1687,464962.4262,464558.5434,464575.5183,466396.2086,469922.593,473610.3663,476605.0051,479051.5328,482462.3618,485908.596,489041.0814
394629,520,Georgetown,SC,382304.2631,382616.6224,383927.8609,386661.6076,390133.0255,394138.7142,397070.788,399079.1222,400588.5951,401964.4196,403061.9969,403990.6843,404466.7058,405804.7267,408232.1913,411899.1722,415596.6232,418081.2467,419245.8026,419739.1618,419557.0312,419622.2893
394343,521,Athens,OH,162138.3828,160919.5795,160808.9795,162106.7758,164390.4513,166018.0665,166546.6459,165708.5142,164104.8329,162609.6516,162012.8662,162054.3792,162112.1987,162520.3348,163705.1093,165496.4853,167248.8643,168810.9897,169949.8593,171064.5004,171550.0658,172202.8658
395063,522,Sanford,NC,257328.5467,258632.4735,260890.5447,263609.8527,265947.2722,267691.8219,269179.574,270739.8708,272357.0246,273417.4855,274030.8082,274013.9733,273843.1534,274478.3762,276496.1629,279042.9024,281158.738,281929.6149,281837.1869,281203.6586,280526.2293,280351.1896
394570,523,Enid,OK,119931.4152,119204.8805,120042.0772,122182.8425,124428.1969,126116.4023,127080.2366,127549.4854,127673.6721,127809.5388,127882.3712,128138.9401,127981.5163,128004.7739,128139.0392,128704.5681,129293.0371,129705.7478,129896.321,130183.8992,130386.4284,130900.5491
394889,524,Mount,OH,239753.973,239035.3858,239179.3564,240451.152,243029.1003,245983.5502,248655.4714,250748.4475,252284.4007,253469.4216,254337.9896,254949.5831,255215.371,255867.5587,257837.335,260902.2152,263840.6965,265610.3497,266452.4559,267193.0121,268196.1185,269264.0019
395199,525,Walla,WA,398523.0555,397118.162,397159.0723,398884.6719,400886.2952,402453.8424,403651.3358,404899.9991,405022.3341,404281.2442,403491.7227,403208.8086,403285.1144,403650.4313,404906.1613,406834.039,408167.4848,408632.088,408241.21,408361.373,409183.3975,410697.8044
394309,526,Albemarle,NC,262705.921,260961.2038,260767.7129,262340.2118,264501.1594,266485.0957,268096.9773,269350.3144,270642.6133,271594.9275,272835.1478,273766.2594,274347.236,274792.9323,275901.192,278147.2052,280877.8657,282891.997,284153.8489,284961.6168,285777.225,286645.4764
394701,527,Hutchinson,KS,129074.0317,129045.1139,129295.6644,130077.1609,131232.4367,132664.3702,133690.49,134034.673,134291.0417,134427.7826,134605.6129,134336.5091,134382.1563,134808.2753,136125.7967,137509.784,138991.2492,139957.0675,140672.3421,141214.5728,141596.985,142183.7527
394693,528,Hudson,NY,406292.2984,406689.0569,406931.7296,408243.1545,410656.2891,415261.5165,420066.8677,423724.9086,425821.3496,426640.0448,427141.5983,426132.0245,424566.6537,423155.9109,424248.0865,426589.8809,429475.8028,431527.6814,434065.9023,436775.9596,439166.4282,440887.6629
395124,529,Starkville,MS,223543.3257,221344.0805,220044.9968,220811.3908,223528.1454,226571.5453,228655.2184,230041.2428,231344.775,232242.6014,232525.8984,232224.675,232106.9044,232636.5761,234503.8166,236626.178,238191.8817,238359.2244,238062.7895,237614.5168,237667.4316,238589.4651
394443,530,Carlsbad,NM,220609.6073,216273.9528,213918.8468,214413.8433,216018.7083,216780.5076,217528.8781,218855.7749,219531.4843,218833.756,217545.093,216683.1629,215828.1162,215356.3377,215814.7932,217298.571,218741.1746,219333.7364,219714.8912,219524.3603,219449.9758,220077.269
394631,531,Gillette,WY,304586.9501,304673.3063,305606.1626,307201.3831,309345.1812,311916.9584,314111.048,316349.9809,317797.4353,318690.9042,318505.9198,317760.4947,317180.7783,317635.0011,318740.353,320424.0399,321705.4117,322577.9285,324620.6208,328484.9692,334080.3284,339413.2743
395136,532,Sturgis,MI,185419.2173,184236.6376,184206.4635,185525.074,187269.2287,189023.6614,190574.0138,191906.8469,192506.3037,192962.4733,193254.6644,193914.0282,194480.8531,195147.9098,196624.9765,198724.344,200555.326,201355.3954,201016.7263,200548.251,200252.217,200507.9071
395044,533,Rutland,VT,287344.1671,288997.5029,290159.3997,290546.1132,291277.1171,292638.5793,294317.7879,297164.5478,300013.8589,301959.2912,303077.2218,302752.11,302313.9776,300899.8034,300918.7557,301844.8412,303514.3457,305212.7129,305382.4908,305386.1372,304365.0956,303584.7751
394509,534,Crossville,TN,270019.2843,269987.2731,271256.5816,274034.0961,277018.9968,279961.7554,282616.6344,285355.0014,287946.8848,290047.9058,291735.5479,292717.6634,292865.517,293101.421,294807.122,297776.2043,301082.2578,303253.4358,304499.2342,304448.2231,303576.4089,302605.0624
395071,536,Sayre,PA,179824.5986,179517.6021,179000.3653,178785.318,179381.0155,180832.9539,182650.7745,184739.6333,186888.6782,188650.9631,189969.6047,190175.8367,189469.6819,189125.7266,189977.5783,192377.7677,194431.9771,195433.8951,195361.2178,195215.0788,195293.6203,195959.877
395049,537,Salina,KS,160034.6108,160209.2846,161097.4113,162938.9587,164826.0453,166181.0094,167066.0251,167412.1663,167258.0247,166939.4003,166689.5483,166538.017,165975.6938,165648.6094,166410.4108,167685.5801,168810.6558,169056.8773,169256.6551,169626.3098,170299.2138,171074.8152
753903,538,Marietta,OH,180707.1985,179036.5869,178105.6852,178253.8348,179396.7969,180851.7929,182256.5621,182857.3037,182944.9232,182697.2938,182727.185,182293.4167,181658.0849,181448.84,182208.3298,183459.6957,184326.2508,184781.237,185172.3123,185868.2421,186449.2859,187141.4386
394591,539,Fergus,MN,301921.5526,302154.6072,303674.4247,305551.026,307994.7238,310277.2397,312212.6767,313112.4555,314002.0937,314318.0884,315066.4332,315323.2095,315227.4117,314689.4558,315565.513,317723.8072,320596.4415,322730.5775,325124.6429,328636.3325,332035.2522,334238.4735
394362,540,Barre,VT,366826.5328,369094.593,372578.9157,375883.0935,379558.9031,382740.1573,384774.52,386653.9702,388149.7375,388527.417,388049.9301,386713.0397,385436.6452,384764.3213,385673.6417,388057.7895,390449.7543,391944.2564,391728.5814,391026.4838,389939.2961,389084.5346
394618,541,Fremont,OH,155199.2202,155217.5947,155248.6241,156143.0925,157905.2461,160445.4534,162900.0788,164607.5695,165597.3927,166426.0402,167369.674,168047.6849,168335.9969,168871.9463,170036.709,171229.4681,172073.9034,172520.7115,172995.4233,173386.0635,173650.7467,174015.7019
394939,542,Oneonta,NY,189249.7209,188942.2734,189117.7902,189912.26,191362.0244,193451.5006,195596.9286,197205.5432,198230.2477,198858.9379,199473.8727,199689.7219,199678.93,199642.9243,200273.1178,202208.9012,204580.804,207046.4774,208184.5536,208669.0098,208150.6686,207713.8489
394490,543,Columbus,MS,159663.8987,158470.4835,158254.2051,159549.5213,161338.2986,162697.5134,163143.5105,163459.8491,163847.4366,164453.0481,164654.1088,164891.2708,165479.2752,166413.826,168289.8178,169734.2881,170660.0144,170562.8556,170392.3092,170284.4681,170528.9583,171454.903
394923,544,Norwalk,OH,158307.6008,157588.9933,157544.9142,158377.5676,159589.6032,160804.0846,161786.0731,162724.0841,163546.0326,164333.1866,165101.8881,165848.2461,166168.4686,166690.1446,168048.523,170164.0652,172011.5569,173181.1618,173830.3088,174097.3475,173902.3525,173957.5717
394365,545,Batavia,NY,186780.259,185485.8715,184568.2725,185276.9164,187164.0093,189528.5556,191549.4762,193321.5088,194944.974,196395.8891,197532.0132,197837.0379,197678.1625,197422.6013,197974.2738,199358.4776,201096.8854,202790.8024,203920.7146,205075.0433,205981.6599,207254.0246
394336,546,Ardmore,OK,165624.3145,165361.2067,165935.304,166922.5262,168230.028,169230.59,169821.7897,169732.0987,169548.0036,169621.2582,169900.7086,170346.95,170462.8616,170774.1943,171397.2694,172521.6842,173739.5066,174636.0967,175336.3205,175580.4504,175401.1927,174948.8378
394956,547,Palestine,TX,189431.1507,189907.8252,191383.0911,193408.7622,195637.9758,197466.7789,198117.5606,198836.9836,199525.2916,200246.4425,200282.9836,199592.399,198207.6433,197622.5905,198026.689,199895.6914,201069.0128,201905.0778,201861.9722,201755.2075,201293.4053,201037.2849
394605,548,Fort,IA,114439.543,114197.7691,114540.0322,115242.8284,115915.3903,116126.6432,115917.0005,115675.675,115028.3798,114754.8216,114763.7551,114986.4113,114989.3861,115171.6644,116119.8072,117294.2004,117987.4502,118133.2635,117592.2546,117200.2374,116657.4808,116665.5965
394456,549,Charleston,IL,119395.045,119246.4383,119209.7955,119852.6812,121686.3398,123696.1969,125084.0401,126030.4492,126434.9694,126498.8956,126542.8574,126745.7686,126802.3617,127381.0632,128565.9571,130057.7957,130258.0051,129650.606,128747.8389,128750.0697,129092.7536,130192.3755
394592,550,Fernley,NV,389463.9133,384512.2901,380667.4512,378717.6973,378002.9389,378413.4492,379562.8055,381169.0941,382466.706,383448.4734,383907.3575,384404.3954,384753.0074,385758.6703,386969.5105,388998.5871,391089.1855,392955.552,394265.7195,395018.5636,395931.1614,396645.7711
394444,551,Carson,NV,448601.2061,445802.9022,443630.0759,442773.3792,442640.8573,443429.0179,445579.543,450010.7425,454983.3065,459394.3123,461767.9356,463252.3021,464396.6514,466191.9692,467773.6413,469391.0645,470485.2542,471734.214,472238.9177,472730.3545,473098.9914,474035.8586
394551,552,Eagle,TX,180972.4365,179650.0564,179304.428,180877.4029,182777.3963,185630.1387,187944.1616,190218.2694,192116.3084,193914.1086,194886.7718,195157.0383,195416.3543,196810.8361,199373.2252,202072.3538,203533.4058,204027.4849,203634.3053,203361.0734,203033.6093,203562.9975
394432,553,Calhoun,GA,237554.796,236870.1485,237728.6965,239810.5162,242193.6818,244358.632,246406.9268,248734.8086,251034.6382,253145.2045,254607.6523,255923.8463,257352.1688,259113.2895,261065.6316,262727.6085,263918.4307,264409.7814,264974.1111,265411.906,265713.0316,265869.1072
753877,554,Cullowhee,NC,364955.044,362982.2227,362735.0212,364823.3174,367708.9834,371156.5601,374310.9016,376968.9533,379654.5254,382544.6721,385344.2868,386232.6562,384796.7058,383013.453,383638.7681,386467.743,390154.3823,392883.1493,395111.976,396710.0789,397818.6447,399182.3271
394737,555,Kearney,NE,264434.5988,264280.578,264709.7943,266304.4258,268266.0175,269692.724,270302.6599,270933.4752,271478.1577,271496.7938,271085.8594,270531.241,270929.0447,272203.0509,273988.5595,275347.7363,275997.0431,276282.896,276668.6069,277252.9787,277918.3102,279118.8723
394582,556,Fairmont,WV,156934.9015,156542.59,156204.9745,156313.9348,157905.5082,159874.7577,161267.3703,161391.2109,160454.3466,159430.3806,158795.9861,158479.0564,158228.6006,157930.6348,158567.4312,159850.605,161167.5963,161771.2043,161902.628,162137.1861,162606.0745,163372.0152
394940,557,Ontario,OR,343282.4884,340850.9771,339347.802,338902.9187,338915.5087,339534.934,339988.7874,340663.3872,341059.5061,341309.983,341135.4193,340576.0838,340080.2646,340780.9377,342269.0316,344164.0377,345302.9986,346069.3874,346731.6506,347652.3184,348767.6383,350040.7893
394621,558,Gaffney,SC,175393.6382,175355.922,176415.529,176811.0612,177379.6966,177039.4058,176035.9323,174421.3383,171929.9395,168974.4685,167017.5881,166187.5044,165978.1252,166392.3544,167567.858,169143.2654,169639.1057,169937.877,170252.0473,170764.1329,170512.6962,169929.002
394977,559,Picayune,MS,197299.5694,196579.0572,195988.3036,196042.0236,196586.7632,197837.75,199952.9115,202222.3984,204730.6431,206948.5149,208614.8627,209872.7527,210646.0403,211555.2392,213075.7193,214648.4912,215608.7093,215592.5423,215290.31,215108.969,215081.3562,215449.7462
395131,560,Sterling,IL,120419.2675,121281.5069,121652.3543,121980.3581,123027.3933,123965.4887,124416.4567,124626.2824,124306.9619,123964.461,123658.7512,123841.8613,124153.6974,125101.1633,126256.5686,127361.8298,127737.8781,127749.5278,127461.0501,127247.1602,126968.6639,127440.749
394411,561,Branson,MO,264413.9722,263937.9046,264402.8271,265606.7988,266297.6955,267038.9898,267418.173,268674.5518,269943.8743,270970.5415,270952.3935,270014.0717,269256.1524,269186.5444,269716.4936,270197.6182,269906.5242,269017.7134,268257.393,268479.2419,269520.535,270034.8712
394446,562,Cedar,UT,420311.6079,418232.8523,417137.2618,416678.9281,417058.1486,417082.7943,416562.2994,417590.5632,419027.3159,420070.9649,420779.2083,420777.873,421364.8361,422077.8732,423728.9885,425518.8644,425454.7757,423807.83,420538.4243,418141.7837,417095.5384,418290.2984
395216,563,Waycross,GA,133408.2425,133273.352,133807.0019,135123.3434,136793.3797,137910.9105,138476.4901,138764.3094,139337.7918,139765.5594,140408.3773,140772.4121,140874.8226,140610.4965,140908.114,142194.1551,143612.7229,144664.1107,144757.4499,144655.0203,144213.3475,144103.4693
394951,564,Oxford,MS,288155.8057,288703.2186,291358.6457,297002.545,304488.9542,311216.8555,315714.9967,318235.7666,320606.2934,322730.2674,324877.7787,326340.7757,328237.4394,330020.0053,332303.7837,334306.0396,336780.3026,339248.4232,342601.8183,346221.9689,350218.7481,353953.3964
394721,565,Jasper,IN,206387.2991,205861.1854,205961.6009,207411.555,209343.4419,211436.9201,213069.9529,214506.9541,215569.9739,216214.0016,216264.1586,216361.3451,216947.3545,218271.0298,220415.4759,222653.3741,224539.5885,225455.3395,225716.3037,225665.0515,225617.4933,226007.9416
394556,566,Edwards,CO,1344646.433,1350748.946,1354705.542,1354823.865,1353591.541,1359503.442,1369939.882,1384061.81,1399488.411,1411529.857,1420064.157,1426916.768,1432840.486,1440861.143,1452817.366,1468656.939,1485041.942,1496410.427,1507544.851,1517309.888,1528687.878,1535532.624
394547,567,Durango,CO,643889.5531,642133.8941,640449.0136,641340.4467,644297.1315,649152.051,654510.0748,660071.3132,666499.3663,672173.8379,675928.5081,676813.9591,676398.9118,675564.5742,675493.7067,676542.4816,678826.9833,680986.8867,683714.3353,686495.3337,689918.2007,692495.6264
394750,568,Kinston,NC,133346.9354,133575.7536,134758.0485,135712.9096,136671.6588,136888.1534,136793.4406,136465.3482,136504.2862,136237.8478,136623.6407,136527.861,136225.9077,135611.3412,135832.1108,137270.8089,139128.3995,141134.9951,142891.9424,144160.0084,144410.787,144244.3456
753920,569,Sonora,CA,402625.4388,399779.6569,399410.8183,399761.8791,400213.7207,400183.8899,399948.9127,399639.1015,399616.4806,399089.6948,397306.4337,394844.2633,392875.146,393242.4553,394648.5714,396069.8701,396847.251,396631.3236,396245.511,395836.3574,395790.9413,396208.1798
395157,570,Tiffin,OH,147706.1402,146285.8408,145970.2721,146811.2688,148512.9692,150176.5865,151506.0786,152368.8293,152962.7337,153562.0685,154525.8087,155217.6598,155776.3504,156508.015,158176.4193,160284.9373,161953.6205,162481.159,161961.8162,161376.204,161076.0487,161368.5501
394366,571,Batesville,AR,145070.786,144585.0948,144708.0525,145620.2941,147083.9826,147934.0361,147881.0369,146959.0674,146458.5188,146043.1691,145637.1146,144841.6835,143240.7092,141934.6186,141952.4607,143425.5139,145384.7437,146917.6234,148119.1976,148998.284,148846.7079,148020.45
394989,572,Point,OH,136848.5544,135658.8146,134997.9478,135198.246,136250.7573,137413.6609,138623.1118,139345.8713,139525.4994,139484.7808,139603.3054,139843.6503,139796.5066,140240.4698,141556.4071,143685.5156,145819.2315,147439.4605,148715.2372,149444.7285,149880.3241,150342.5997
394566,573,Elko,NV,322384.8636,321277.19,320362.4651,320595.4893,321536.0548,323143.1412,324521.0768,326189.2998,328181.5863,330357.2454,332218.9276,333234.2347,333549.7943,333466.8654,333313.727,333678.0633,334673.8442,336208.9131,337230.7736,338304.3136,339712.1596,341831.3931
394517,574,Danville,KY,189919.6633,190291.5324,190648.7288,191368.0301,192339.7501,193063.9024,193725.8657,194321.7395,195562.1816,196583.1728,197253.1148,197695.2212,197724.117,198284.6315,199401.6458,201644.0542,203565.4388,204594.0734,204675.9908,204709.6679,204557.4512,205097.1479
394632,575,Glasgow,KY,177297.3187,178329.8639,179731.4106,181568.7019,183248.6947,184294.1374,184251.2312,183494.8687,182762.5918,182536.9087,182810.9902,183488.9659,183993.2758,185054.4091,186836.8304,189638.7222,191813.6359,192801.578,192440.3475,191982.7532,191407.3945,191721.7928
395122,576,St.,GA,264660.0661,266029.0586,267866.0647,270011.6947,272631.5245,275409.3346,277756.9934,279622.6337,281068.559,282319.9025,283364.7009,283997.9881,284317.2299,284776.9243,285825.1918,287245.4032,288681.5371,289644.0004,290270.7086,290596.5009,290813.8984,291002.3913
394402,577,Boone,NC,466398.9826,465412.3808,467449.264,471146.8806,475262.0384,479903.7245,484267.2201,487501.0691,489781.339,491686.005,493876.6785,495144.3913,494841.9774,494658.0715,496679.2587,501237.3049,506502.7822,509753.8206,511542.7673,512581.3175,514220.7964,515546.32
395204,578,Warrensburg,MO,253688.9263,253351.7954,253799.0046,255958.2631,258836.1604,261796.0172,263348.0587,264124.5991,263905.0211,263220.1926,262405.1432,261807.8858,262141.9093,263087.498,264688.448,266305.3142,267492.3373,267826.1792,267617.4204,267157.5752,266710.3338,266512.9554
394634,579,Gloversville,NY,187250.8439,186505.8729,185852.2466,185453.0817,185415.8178,186210.9259,187548.0476,188792.7513,189826.4132,191176.3824,192641.1658,193791.5118,194180.0716,194542.8442,195542.3558,197521.6024,199804.4617,202276.6619,203808.6698,204778.8045,204630.8494,204380.9608
394604,580,Fort,MO,190202.1113,191016.2074,192098.5706,193953.3115,195603.4791,196852.7147,197982.2196,199458.9531,201290.2234,202825.611,204092.3234,204717.9933,205547.7958,206666.0728,208474.7781,209725.0415,210130.9266,210055.9202,210279.2219,210810.5865,211005.349,211416.6772
394993,581,Poplar,MO,152606.2762,152651.5456,152928.581,153378.146,154170.7449,154810.4429,155453.6486,156199.3864,156946.3249,157072.8798,156693.3148,156196.6093,155717.3989,155975.2627,156717.0302,157747.807,157724.6683,157377.2238,157295.9482,157673.8203,158096.1616,158552.1478
394562,582,Elizabeth,NC,226193.0704,225714.3127,226172.1077,227752.7079,229992.7651,231715.5966,233401.4667,234587.838,236457.0541,237987.0692,239559.0829,240402.7851,240418.5144,240316.9588,241348.7374,243477.6737,245776.5102,247377.7245,248351.6092,248961.7317,249231.0504,249872.8728
394967,583,Payson,AZ,359054.8746,356591.0479,355262.1351,355437.6297,356566.5569,357749.6204,358830.4895,360803.184,363292.5407,365401.2868,366797.1012,367705.7633,370063.6403,373426.1132,377056.0944,379406.2583,380506.8264,380979.0799,380507.392,379416.4571,378025.0388,376916.6885
394344,584,Athens,TN,217303.1463,217130.3062,217753.1857,219455.9106,220941.4246,222526.7948,223821.1073,225686.2851,227811.9859,229411.1283,230383.4567,230807.4386,230338.7502,230115.0676,230750.0652,232862.6669,235711.2827,238438.6398,240459.6142,241115.2467,240802.2337,240158.5582
394571,585,Enterprise,AL,182911.9402,183307.9239,184287.9804,186181.6862,188629.0929,190238.0958,190835.6168,190545.945,190514.1314,191040.5625,191855.3307,192499.6549,192547.3131,192896.2466,193666.6734,195090.7301,196322.0728,197066.7486,197384.417,197481.8887,197530.084,197882.4337
394339,586,Ashland,OH,204055.0798,203477.5601,203297.0542,204025.8329,205326.0984,207092.6183,208820.3208,210625.1247,212120.5961,213268.2534,214194.0464,214891.8186,215242.2625,216211.5707,218037.6407,220716.1008,222828.6469,224044.7213,224937.8291,225837.1504,227217.6016,228765.7169
395073,587,Scottsboro,AL,172121.5539,171525.1828,171595.3461,173069.6856,175543.0544,177955.8091,179706.1399,180108.1677,179918.3388,179528.2283,179630.6117,179606.0015,178942.924,178291.0852,178719.2201,180519.1149,182614.5112,183782.1122,183828.3553,183160.5325,182686.1665,182922.3984
394861,588,Milledgeville,GA,176448.6767,175420.4671,174475.5568,174749.6615,175743.4763,176984.4378,177527.0383,177645.1367,177933.7005,178381.4942,179266.5633,179917.1171,179856.7523,179715.5723,180710.4844,182750.1905,184832.3844,185959.7671,186350.894,186686.9052,186631.8249,186557.8608
394742,589,Kerrville,TX,367498.7666,364855.7162,363852.6174,364551.5525,366084.5896,368076.5151,369512.0666,370302.5723,369765.5605,368536.7168,367678.9902,366354.6316,365437.1338,365308.5738,366438.5828,368115.2748,368651.2593,368097.5049,366738.4383,365569.657,365095.949,364521.7899
394363,590,Bartlesville,OK,163921.6685,164133.4525,164255.9602,164149.0225,164400.6888,164687.4488,165372.8809,165750.9763,165774.6114,165917.2438,166319.9868,166848.4975,167085.7851,167384.2418,168248.3578,169291.7609,170279.7202,170931.7013,171455.1823,171893.4602,172106.3476,172708.257
394985,591,Platteville,WI,193425.3221,194420.1599,195933.5156,197421.7027,199623.0819,200139.6872,199634.8965,199591.7095,200320.3396,200209.1799,199494.9084,198151.717,197764.0875,198482.5782,200568.41,203066.0593,203626.0269,203987.3002,203866.1749,204312.1979,204962.6522,206128.2861
394503,592,Corsicana,TX,204823.4089,204872.0131,205183.2154,206022.0163,206636.4803,207271.1777,207701.8736,208280.5688,208937.3675,209212.0504,208432.3686,207053.9185,205817.6308,206479.1393,208752.6452,211734.312,213755.1438,215137.4227,215741.4826,216045.4885,215408.6862,214758.8255
394652,593,Greenville,OH,184379.4672,183823.6519,183689.8756,184679.6353,186272.6412,188112.3885,189777.8907,191043.4932,192121.0969,193028.3482,193748.4437,194102.146,194508.5592,195457.9951,197245.2728,199434.2038,201233.3027,202238.9487,202766.5468,203177.7548,203454.0378,203727.6681
395029,594,Rochelle,IL,191090.2544,191491.858,191730.6286,191953.1934,192527.4819,193081.0907,192896.9239,192933.0012,193219.0348,194213.2142,195339.491,196680.019,197530.8703,198948.6512,200848.5724,202780.1211,203105.5852,202030.7354,200667.0341,199743.7958,200002.467,201094.2494
394538,596,Douglas,GA,142987.3575,142403.6663,142612.793,143586.208,145107.4477,146896.7361,147947.3684,148197.1375,148117.0987,147963.2085,148040.2985,147431.1763,146151.1383,144993.4229,145223.635,146547.995,148424.476,149667.1696,150434.9556,150693.6618,150565.3587,150566.1784
